"NZ_JHDG01000001.1 Escherichia coli 1-176-05_S3_C1 e117605S3C1.contig.0_1, whole genome shotgun sequence","NZ_JSMW01000001.1 Escherichia coli strain upec-154 upec-154_ctg_43, whole genome shotgun sequence","NZ_JHGS01000001.1 Escherichia coli O111:NM str. 2009C-4052 contig1, whole genome shotgun sequence","NZ_JHRU01000001.1 Escherichia coli strain 100854 100854_1, whole genome shotgun sequence","NZ_JMGU01000001.1 Escherichia coli 2-011-08_S3_C2 e201108S3C2.contig.0_1, whole genome shotgun sequence","NZ_MOJK01000001.1 Escherichia coli strain 469 Cleandata-BN4_469_1_(paired)_contig_1, whole genome shotgun sequence","NZ_JSLN01000058.1 Escherichia coli strain upec-2 upec-2_ctg_1006, whole genome shotgun sequence","NZ_BBUW01000001.1 Escherichia coli O119:H6 strain EC404/03, whole genome shotgun sequence","NZ_KB732227.1 Escherichia coli KTE5 acEom-supercont1.1, whole genome shotgun sequence","NZ_JHHE01000001.1 Escherichia coli O103:H2 str. 2009C-3279 contig1, whole genome shotgun sequence","NZ_JHMG01000001.1 Escherichia coli O121:H19 str. 2010EL1058 contig1, whole genome shotgun sequence","NZ_MOGK01000001.1 Escherichia coli strain 676 BN4_676_1_(paired)_contig_1, whole genome shotgun sequence","NZ_CP011331.1 Escherichia coli O104:H4 str. C227-11, complete genome","NZ_MKJG01000001.1 Escherichia coli strain SF-596 Contig_10_consensus_sequence, whole genome shotgun sequence","NC_017651.1 Escherichia coli str. 'clone D i2', complete genome","NZ_MOZC01000010.1 Escherichia coli strain 3.3-R2 NODE_10_length_194691_cov_23.1887, whole genome shotgun sequence","NZ_MOFN01000001.1 Escherichia coli strain 461 BN4_461_1_(paired)_contig_1, whole genome shotgun sequence","NZ_JHJO01000001.1 Escherichia coli O157:H7 str. F6751 contig1, whole genome shotgun sequence","NC_027387.1 Escherichia phage CICC 80001, complete genome","NZ_MIWP01000001.1 Escherichia coli strain K6412 contig_0001, whole genome shotgun sequence","NZ_JHRJ01000001.1 Escherichia coli strain 303289 303289_1, whole genome shotgun sequence","NZ_MIWF01000001.1 Escherichia coli strain AF7759-1 contig_0001, whole genome shotgun sequence","NZ_AVRP01000001.1 Escherichia coli T924_01 gecT92401.contig.0, whole genome shotgun sequence","NZ_JHRE01000001.1 Escherichia coli strain 302014 302014_1, whole genome shotgun sequence","NZ_KB732756.1 Escherichia coli KTE66 acEnR-supercont1.1, whole genome shotgun sequence","NZ_GG774190.1 Escherichia coli MS 196-1 Scfld2538, whole genome shotgun sequence","NZ_AEKA01000453.1 Escherichia sp. TW10509 contig_453, whole genome shotgun sequence","NZ_JNLZ01000001.1 Escherichia coli 3-105-05_S1_C1 e310505S1C1.contig.0_1, whole genome shotgun sequence","NZ_GG749254.1 Escherichia coli FVEC1412 supercont1.49, whole genome shotgun sequence","NZ_JHGJ01000001.1 Escherichia coli O45:H2 str. 2009C-4780 contig1, whole genome shotgun sequence","NZ_KE701326.1 Escherichia coli KOEGE 58 (171a) acYAA-supercont1.1, whole genome shotgun sequence","NZ_KE699066.1 Escherichia coli HVH 26 (4-5703913) acXtt-supercont1.1, whole genome shotgun sequence","NZ_JH704579.1 Escherichia coli PA33 PA33.contig.0, whole genome shotgun sequence","NZ_MBNU01000001.1 Escherichia coli strain 1409150006 contig1, whole genome shotgun sequence","NZ_JHNB01000001.1 Escherichia coli O103:H25 str. 2010C-4529 contig1, whole genome shotgun sequence","NZ_MKJO01000001.1 Escherichia coli strain USVAST184 Contig_10_consensus_sequence, whole genome shotgun sequence","NZ_APWY01000001.1 Escherichia coli 178200 gec178200.contig.0, whole genome shotgun sequence","NZ_CCQJ01000001.1 Escherichia coli strain E. coli, whole genome shotgun sequence","NZ_LVOV01000001.1 Escherichia coli strain swine72 swine72_contig_1, whole genome shotgun sequence","NZ_KE701477.1 Escherichia coli UMEA 3053-1 acYxz-supercont1.1, whole genome shotgun sequence","NZ_JSRD01000001.1 Escherichia coli strain blood-09-0856 blood-09-0856_ctg_605, whole genome shotgun sequence","NZ_LQWB01000001.1 Escherichia coli strain GN03624 GCID_ECOLID_00149_NODE_1.ctg_1, whole genome shotgun sequence","NZ_KE700241.1 Escherichia coli HVH 147 (4-5893887) acYxy-supercont1.1, whole genome shotgun sequence","NZ_JSGR01000003.1 Escherichia coli strain upec-73 upec-73_ctg_2796, whole genome shotgun sequence","NZ_KB733029.1 Escherichia coli KTE46 acASD-supercont1.1, whole genome shotgun sequence","NZ_JMGW01000001.1 Escherichia coli 1-176-05_S4_C2 e117605S4C2.contig.0_1, whole genome shotgun sequence","NZ_LEAD01000071.1 Escherichia coli strain 1935, whole genome shotgun sequence","NZ_AIGC01000068.1 Escherichia coli DEC7C gecDEC7C.contig.67_1, whole genome shotgun sequence","NZ_MOZX01000101.1 Escherichia coli strain 6.2-R1 NODE_100_length_1258_cov_32.0593, whole genome shotgun sequence","NZ_JH659569.1 Escherichia coli M919 supercont2.1, whole genome shotgun sequence"
0.2621719711636269,0.2614389955612667,0.26546106930145774,0.25219644265415897,0.2415672811992946,0.2513642862410894,0.2967896304017278,0.3726894370778936,0.3962138800257512,0.2688628508733417,0.27443043009510115,0.25118806469291566,0.2504369202418206,0.40499697483034025,0.4134197167811091,0.39729743303802967,0.2857195198434509,0.26058767308819863,0.0,0.2634051600250318,0.999999814590528,0.2548401991518512,0.263691700524485,0.27642252370971965,0.27378303669584914,0.2640988152030006,0.21722806801822558,0.25169624638359833,0.2677930935604761,0.26604796974030065,0.4052594605622365,0.39042364746126235,0.261166172488868,0.38903305673750577,0.2618285226885133,0.4080452386401463,0.27456605918970034,0.26261538542164875,0.2634345580346229,0.38851990097692146,0.3878044468486648,0.25845235687597934,0.2663524198251388,0.4073576712393052,0.4176329385832305,0.2554379307806314,0.25461390724339816,0.23516218663213984,0.29922971608657856,0.26418450969434604
0.44486414040347677,0.29797118302473613,0.40455100738327743,0.47361290228761566,0.4326172373349185,0.4991600138997141,0.2935158341391554,0.22440184459018986,0.260303933843851,0.4117184931265764,0.41644935060859267,0.4982865396242181,0.40532434171118326,0.26040761853174876,0.25117230219564113,0.25404596336813967,0.26659851530201994,0.3456335902120995,0.0,0.44957252074922827,0.2548401991518512,1.0,0.34622221317077884,0.41324559521764437,0.29254848309922155,0.46875720642787666,0.22301804565867367,0.44897821994946385,0.30302422436427356,0.41336089535319576,0.24956409888037778,0.24617493779947708,0.34745293115027287,0.2479286917951612,0.4061805064298639,0.2596143981772402,0.4360601940820392,0.4178039432165267,0.43919712334250505,0.23881044613007718,0.24630085496873166,0.4156726743047774,0.4378136207229846,0.2594893607645281,0.25846507065687174,0.47403378729444323,0.33635523302047965,0.3773336909947087,0.2926544541636801,0.47286127618056295
0.35579608659711115,0.29944107807651765,0.36978231043325827,0.3528951903738383,0.34582113070468756,0.3410382599931985,0.2834087010668812,0.22411376399260707,0.26857136915619595,0.3750453435619697,0.3694403587986699,0.3407036982871605,0.3527439603940944,0.2580010331666207,0.2688712897991511,0.25436987368922415,0.2648633506212076,0.7781023644629838,0.0,0.35298391205659807,0.263691700524485,0.34622221317077884,0.9999998074476409,0.3503094820628525,0.3089477132542485,0.35338027504313796,0.2251837525328001,0.36349406419817454,0.2974039472307758,0.36778007005291735,0.2525716916129852,0.2449601252464485,0.775797473785721,0.2513073109138103,0.35176511365500074,0.2567005040115867,0.358569181403248,0.3519775071410326,0.35060633993539725,0.25642902057376793,0.2499638690321846,0.3424745550891868,0.37235015775385594,0.25709987391747036,0.2762124491299982,0.36462786927788093,0.7477237570757456,0.3378912619317537,0.2869287473133567,0.35961358971218815
0.3999977822718572,0.2907185416329692,0.5096652681776028,0.4118525313827618,0.3699384885332503,0.40843517971094234,0.2930149208830499,0.23549971921710688,0.2574246604283499,0.6493730426276352,0.4782944601244342,0.40815881638267826,0.47791519974490126,0.25645342166944196,0.2505112207818392,0.25039309273654364,0.2706777117094512,0.35031514052445467,0.0,0.51374533800091,0.27642252370971965,0.41324559521764437,0.3503094820628525,1.0,0.2923744958743054,0.40772119620271163,0.22454335478213372,0.3937820830578276,0.299249728004477,0.6611029554350251,0.2483106702783281,0.2580832006829836,0.3524172508988689,0.24087932728443773,0.46916089876001643,0.2579221136653904,0.4776350735702415,0.5048159021332668,0.5092656164397462,0.2421976652033505,0.24120849660859234,0.480792864241824,0.5500868695416428,0.25911428835879957,0.2532730326892274,0.4039623095488819,0.33918595498891924,0.39861130021920055,0.2932689504899636,0.42305227145129054
0.29873573726319025,0.41512581312633956,0.2878170002935184,0.29992603163814713,0.29563911340477833,0.28997346607075114,0.3248635225210055,0.22602387845547034,0.28156945825995683,0.2944590957446077,0.2938494578467056,0.28959245758739793,0.30569132085503803,0.26453388080423346,0.2880295189554397,0.26051082036051654,0.30170538039279116,0.29056428019096736,0.0,0.3031376085644669,0.27378303669584914,0.29254848309922155,0.3089477132542485,0.2923744958743054,0.9999999018721859,0.30121443613880516,0.24496511755429362,0.31546018532128217,0.379218321925897,0.28652318119484776,0.2716578185286489,0.25761168483475727,0.29054084484312603,0.2703644162114919,0.28267365964146085,0.2702070386259373,0.30856283012544083,0.3014589317325038,0.301629261828095,0.27949141596233196,0.2730803057070038,0.2894277204023573,0.3267390387558745,0.2670169445578775,0.2938500958215946,0.30931531913489196,0.292833474479396,0.3049429630309648,0.32905010638998067,0.30393720487908804
0.47444767241869845,0.3002017976248007,0.40577536888558985,0.5691038813053363,0.5285657118275889,0.47614782551048296,0.3068699622619949,0.23343734837603236,0.2770335789242785,0.41454411957759274,0.41711870515118665,0.4759441083455004,0.4089493470626765,0.2878301953873994,0.2713143437320451,0.27961759876940595,0.2885437514425654,0.3516843098105509,0.0,0.42685366396993873,0.2640988152030006,0.46875720642787666,0.35338027504313796,0.40772119620271163,0.30121443613880516,0.9999998905977998,0.2361336069811173,0.4832717816893518,0.32014684897844314,0.4091799193436719,0.26658252317016407,0.28006099387926287,0.35004817391824616,0.25705352870734866,0.40114975528772334,0.2873231833351574,0.4322914197664691,0.4194144109268725,0.4280072728364861,0.25257758885075177,0.2566995728521033,0.42869574951819445,0.42922246943333864,0.28080236035176076,0.27820991956220853,0.5618421139546848,0.3353205930165697,0.3716483155646463,0.30586162165727104,0.5666178406441851
0.22301848630672783,0.2525588367233852,0.22126016068798582,0.21692195407115034,0.21347267030603412,0.22798245818295593,0.2410050919973752,0.18242068756033025,0.21345122164386843,0.2229795736076453,0.2246522468516421,0.22804551903550718,0.22184261825441554,0.21363662092292646,0.20972811331332197,0.2188930872174485,0.23686916813046155,0.22175808134565378,0.0,0.23226819661665898,0.21722806801822558,0.22301804565867367,0.2251837525328001,0.22454335478213372,0.24496511755429362,0.2361336069811173,1.0,0.22321984205588463,0.26305935465090646,0.22232631452052942,0.21135810859648652,0.20789631557099675,0.22081977597850255,0.20536963984552348,0.22317386832210284,0.2185291513654828,0.23789641115908433,0.22796652394617567,0.22936861586865565,0.20048879493372518,0.20309818378916633,0.22645572877872588,0.23279453920587867,0.2138087521282973,0.21730854633028285,0.22232792143824187,0.21534021623109478,0.20517320757113466,0.2450055404909719,0.22421966646343094
0.5147593476586576,0.29618686208116396,0.39716622795756884,0.4840259768638657,0.5196064343973287,0.46061691505414515,0.2924685724997733,0.22772105602990167,0.2795901514514594,0.4020821871767135,0.39505306343784163,0.46045170181850137,0.424406814001258,0.26587622441187064,0.2827273113745197,0.2613577043408405,0.27003438975236427,0.3420091580138276,0.0,0.40372354383824216,0.25169624638359833,0.44897821994946385,0.36349406419817454,0.3937820830578276,0.31546018532128217,0.4832717816893518,0.22321984205588463,1.0,0.29750279229564913,0.39156223047297045,0.2552844897457035,0.2528599667695226,0.3441338308574703,0.2697723469083716,0.37634035914761677,0.26857119322223666,0.41967801740419364,0.40192504138473273,0.41880670191165437,0.27657273048799047,0.27003438975236493,0.4004646356575129,0.4473934424633661,0.2574503104502701,0.28402661270787233,0.5067119441917232,0.34422463428005423,0.4208781424530702,0.28916078486751917,0.47262800622810164
0.30062384007374965,0.3782223989097524,0.2981511214088277,0.3064680730997654,0.29043686318426043,0.2970448784824551,0.33907631526729476,0.22553496001641193,0.27301827409275903,0.302509727216251,0.3018806696742512,0.2969300872662999,0.29394727354230565,0.2792630273393042,0.26589675781613153,0.26832231712430854,0.3105126564312507,0.2916134603177508,0.0,0.3075188693503005,0.2677930935604761,0.30302422436427356,0.2974039472307758,0.299249728004477,0.379218321925897,0.32014684897844314,0.26305935465090646,0.29750279229564913,0.9999998631855707,0.2984033946180874,0.2575566436530723,0.27513978819910057,0.29491661810868164,0.25044113061117323,0.3022333099308978,0.2718706128743046,0.3194810707592546,0.30376610462761466,0.3079209484231168,0.2481432166044656,0.24730564911183328,0.30657874548021,0.31683982742932837,0.27018078604233775,0.2783655363200245,0.3092841630721356,0.284664411962379,0.27721833618740865,0.33624843645155666,0.311467310120094
0.39173534800444454,0.29236576119984614,0.52339600655624,0.4087121771185832,0.36838302222327357,0.40934419113676646,0.29011361021254634,0.22713636598678788,0.25329504153908,0.7294634312440538,0.5149858669584797,0.40908385148128756,0.47742574316673403,0.25641765894142765,0.24754689557354148,0.253801796787114,0.274300048315554,0.367185239088882,0.0,0.5161733759424463,0.26604796974030065,0.41336089535319576,0.36778007005291735,0.6611029554350251,0.28652318119484776,0.4091799193436719,0.22232631452052942,0.39156223047297045,0.2984033946180874,0.9999998605793474,0.24725825985194227,0.24878597435295446,0.36822689774628525,0.23485942402139381,0.5074366826484185,0.2590017221949662,0.4855780554357867,0.5099712670007543,0.515070677916023,0.23785315351710845,0.23370725214867438,0.489209729515823,0.5533066027836087,0.2615118091659645,0.24870838910670456,0.3984489492862443,0.3543453783324306,0.3866300587586028,0.29707488471363996,0.4108616238460707
0.2547972118149203,0.255362131976278,0.24474807359398076,0.2528193089497591,0.24324691055889947,0.25253311249521404,0.2995344866307753,0.3836528309542031,0.48312888047804625,0.2573103600087232,0.25372878144492317,0.25235985953749984,0.25780870000853906,0.4995113941238797,0.5371533952081105,0.44482686388145143,0.2965269579289497,0.2472503104599536,0.0,0.2558344210473208,0.4052594605622365,0.24956409888037778,0.2525716916129852,0.2483106702783281,0.2716578185286489,0.26658252317016407,0.21135810859648652,0.2552844897457035,0.2575566436530723,0.24725825985194227,0.9999998818955981,0.4776354486784805,0.24634353225657635,0.5038193296601331,0.23984896820958335,0.5083859623296025,0.2612652925297051,0.25470853591906095,0.25088861182671285,0.5411434605160139,0.4999647476710899,0.25611939537747086,0.2631035824092307,0.5165644383310315,0.49635056604042294,0.25495639292813344,0.24273115467548956,0.25748856935478437,0.3022083449408304,0.25996742657611793
0.24817676594465055,0.2585512966136698,0.2469898993647024,0.24990548198873197,0.23974121188587083,0.25174649412311956,0.3014220705083076,0.37766131456464336,0.46111424176683125,0.2537298750665109,0.25079688351897145,0.2518493768075183,0.2444605891605196,0.4717637260804258,0.48075949820428865,0.42713237686884,0.2938086979714327,0.24158412343118751,0.0,0.2589619136995457,0.39042364746126235,0.24617493779947708,0.2449601252464485,0.2580832006829836,0.25761168483475727,0.28006099387926287,0.20789631557099675,0.2528599667695226,0.27513978819910057,0.24878597435295446,0.4776354486784805,1.0,0.24147085877363206,0.43956755253015534,0.24683717055557886,0.47261775566986597,0.2594785311479575,0.2531275584265722,0.2579395551304675,0.5712143997461587,0.43008813162950665,0.2615655959215405,0.2586268867710544,0.4722405830164924,0.4612915328933007,0.2575949811116791,0.23177088824115,0.2418472396376884,0.28914908573565434,0.2645774263547017
0.34434072403483373,0.2892014516599165,0.38289258533998616,0.3570492507411126,0.3283892738805162,0.34139501045398546,0.28225617538006376,0.22293134635238543,0.25223145336425645,0.3840262777175024,0.3751879367624352,0.3410587231586659,0.34241974735926073,0.2550895869407016,0.2534042474027416,0.2497224093642666,0.26280406643973697,0.866450575120429,0.0,0.35482388534439124,0.261166172488868,0.34745293115027287,0.775797473785721,0.3524172508988689,0.29054084484312603,0.35004817391824616,0.22081977597850255,0.3441338308574703,0.29491661810868164,0.36822689774628525,0.24634353225657635,0.24147085877363206,0.9999998545766426,0.23427734745060147,0.3563815298033064,0.25658352200469425,0.3549247109557899,0.35265104710554884,0.3501105536620681,0.23824990179600003,0.23605910082480241,0.3347943689650116,0.35510091220293816,0.25592991830933187,0.2559631257521997,0.35022147167059114,0.8143386248435964,0.3021416563731405,0.28714803194484617,0.3555047767555092
0.2510115332983013,0.2549185523067041,0.24082517548970117,0.24436888062086481,0.25854326917745074,0.24236822712216888,0.28394330221747965,0.36890925991489465,0.4794739474726971,0.24917393415197775,0.24447251427837746,0.24246986770211965,0.26464418273212775,0.4692506255016974,0.5310151583912843,0.42890969029716774,0.27621670933796605,0.23343970928940405,0.0,0.24367418577805777,0.38903305673750577,0.2479286917951612,0.2513073109138103,0.24087932728443773,0.2703644162114919,0.25705352870734866,0.20536963984552348,0.2697723469083716,0.25044113061117323,0.23485942402139381,0.5038193296601331,0.43956755253015534,0.23427734745060147,0.9999997868202617,0.23037747318647628,0.4777191351085348,0.24934742863910586,0.24472512360645648,0.2429421517852428,0.5122164607379383,0.6567369448953961,0.24742429415728817,0.2690746313081388,0.47562885644496045,0.5244797419143419,0.2652204916095843,0.238421341502965,0.2795688181401411,0.28176293739487845,0.25592003856646905
0.3762451961365837,0.2900272102531586,0.4921100394770249,0.40126363808792254,0.3596855942270649,0.39886873631753395,0.2845682512813217,0.22711351385615275,0.2530578498658562,0.49668451837218497,0.5124956389126696,0.39890465763758487,0.4493692887462172,0.2538969716014724,0.24382311581382854,0.24474055047646803,0.27262350681935976,0.352736557137032,0.0,0.4747428208748824,0.2618285226885133,0.4061805064298639,0.35176511365500074,0.46916089876001643,0.28267365964146085,0.40114975528772334,0.22317386832210284,0.37634035914761677,0.3022333099308978,0.5074366826484185,0.23984896820958335,0.24683717055557886,0.3563815298033064,0.23037747318647628,0.9999998577043923,0.2551538542452486,0.45594461280113463,0.47898130786938287,0.48861566078038565,0.23008842330087798,0.23116157091520317,0.45457497125730373,0.49048253710584355,0.2563317332781546,0.24779712998255188,0.39107915998003107,0.3415291088117326,0.3735735461577625,0.2898837891716187,0.40347144887219577
0.263545553902819,0.26287174566551263,0.2589319229111542,0.26032844445441294,0.25960585921308776,0.2640879999832564,0.3125585866975501,0.3921015189709981,0.6780625259462549,0.2657040128886744,0.2612437868599402,0.2639385810349524,0.26598367638342124,0.7972038180771777,0.5179631319216235,0.4678240240537255,0.3065495110363402,0.25576113473734874,0.0,0.2689949906211474,0.4080452386401463,0.2596143981772402,0.2567005040115867,0.2579221136653904,0.2702070386259373,0.2873231833351574,0.2185291513654828,0.26857119322223666,0.2718706128743046,0.2590017221949662,0.5083859623296025,0.47261775566986597,0.25658352200469425,0.4777191351085348,0.2551538542452486,0.9999999471821057,0.2708927300976479,0.26425265047783053,0.26423006210490585,0.4779870688034059,0.46998549447594573,0.2792904413062015,0.2708822217453223,0.8246991883350175,0.49365521147155333,0.26486642107838,0.24665713701900716,0.24862602343155193,0.3057054357371687,0.2692039491519743
0.398034399223939,0.30993619970199804,0.4819525819015692,0.4207743615906131,0.3828896324250416,0.4336869401317842,0.3051704687489861,0.23604283239863788,0.26583789289683346,0.48696106692834606,0.4753843438069387,0.43336878971282655,0.4591294932804545,0.27421616977474517,0.2629243891193711,0.26728740068304835,0.2833609433435864,0.3571091815904134,0.0,0.5097118755036006,0.27456605918970034,0.4360601940820392,0.358569181403248,0.4776350735702415,0.30856283012544083,0.4322914197664691,0.23789641115908433,0.41967801740419364,0.3194810707592546,0.4855780554357867,0.2612652925297051,0.2594785311479575,0.3549247109557899,0.24934742863910586,0.45594461280113463,0.2708927300976479,1.0,0.49438879323452367,0.5173334457089351,0.25029935284364546,0.2493922989202313,0.4874840544381932,0.5226732327799266,0.2721526179659093,0.26927241915116285,0.4176793491961668,0.3432481750733627,0.4747790117384405,0.3120974063614431,0.4218970653671277
0.3956541904843327,0.29728770486886846,0.5081152588400042,0.41027722544164535,0.3766394507532944,0.4109024892879457,0.29766578881042605,0.219307740361105,0.26134513164706585,0.5196415426272107,0.48944305250880527,0.41029259874860824,0.48907330995975484,0.2587532972015957,0.2563931217590797,0.2551932469006917,0.2790838952757665,0.3551671675583349,0.0,0.6173364185914356,0.26261538542164875,0.4178039432165267,0.3519775071410326,0.5048159021332668,0.3014589317325038,0.4194144109268725,0.22796652394617567,0.40192504138473273,0.30376610462761466,0.5099712670007543,0.25470853591906095,0.2531275584265722,0.35265104710554884,0.24472512360645648,0.47898130786938287,0.26425265047783053,0.49438879323452367,1.0,0.5465208136195578,0.2468289225283561,0.24454745079012474,0.5768266007767564,0.5342665944548596,0.2613923302750264,0.25950334665479025,0.4069850008547615,0.34113114630045926,0.4077566333930832,0.2968219650421704,0.4144309439854085
0.40352821928227545,0.31032336885767864,0.5075240842110538,0.42141243038639786,0.38389227733700926,0.4475558871105577,0.29730210861085293,0.2288049639399723,0.26735324804674465,0.5157341023640856,0.496702803356429,0.4473043497061465,0.49709716567919704,0.26507882656689863,0.2558478393865373,0.25300880390549363,0.28134960740312964,0.35142308439702274,0.0,0.5489079224879514,0.2634345580346229,0.43919712334250505,0.35060633993539725,0.5092656164397462,0.301629261828095,0.4280072728364861,0.22936861586865565,0.41880670191165437,0.3079209484231168,0.515070677916023,0.25088861182671285,0.2579395551304675,0.3501105536620681,0.2429421517852428,0.48861566078038565,0.26423006210490585,0.5173334457089351,0.5465208136195578,1.0,0.24811748528861377,0.24581039661976123,0.5146101866668131,0.5432343027899934,0.2640946977354891,0.2624918146442635,0.41957937963991776,0.3367841454422126,0.41819272453790346,0.308519288947976,0.4338633722548412
0.2602472849701728,0.2563338195937147,0.23756983073475124,0.24420528931612473,0.26180377593284265,0.254212154300813,0.2890623597967259,0.3730654155221039,0.485713034115709,0.2524624981282294,0.24532702268593132,0.25381011039249557,0.2769189309987222,0.4692880422370572,0.5669440606295857,0.42800925831641257,0.28807275481871264,0.23814022623660513,0.0,0.24912379704510068,0.38851990097692146,0.23881044613007718,0.25642902057376793,0.2421976652033505,0.27949141596233196,0.25257758885075177,0.20048879493372518,0.27657273048799047,0.2481432166044656,0.23785315351710845,0.5411434605160139,0.5712143997461587,0.23824990179600003,0.5122164607379383,0.23008842330087798,0.4779870688034059,0.25029935284364546,0.2468289225283561,0.24811748528861377,1.0,0.5118495414834878,0.24845569168166348,0.2756679038168631,0.47994532628027875,0.5062936848040472,0.26625119967803745,0.24205083476726608,0.2919371480289621,0.3004036293512895,0.2563690679728253
0.25190256268046574,0.25283955677914915,0.2366610133465742,0.24521228927158623,0.26083264436148457,0.2439569533104895,0.28678876150489885,0.36577388430783,0.47837203215502444,0.24854520400381297,0.24632410687489115,0.24405982596080067,0.26894565511675683,0.4605972099027118,0.5275931063749303,0.4251334954773578,0.27963185248069133,0.23448089923896942,0.0,0.2445134700552033,0.3878044468486648,0.24630085496873166,0.2499638690321846,0.24120849660859234,0.2730803057070038,0.2566995728521033,0.20309818378916633,0.27003438975236493,0.24730564911183328,0.23370725214867438,0.4999647476710899,0.43008813162950665,0.23605910082480241,0.6567369448953961,0.23116157091520317,0.46998549447594573,0.2493922989202313,0.24454745079012474,0.24581039661976123,0.5118495414834878,0.9999998470368179,0.24362697766031083,0.26874488004226893,0.4660125727906499,0.5250342437379556,0.2661782906722868,0.23948696454625307,0.276661698437076,0.2843219645988302,0.2555883550472554
0.38715047896524724,0.2902405241343867,0.4771830458766476,0.39593916528954265,0.38071435962418054,0.4184735222873246,0.2925870072153952,0.24810852461796395,0.2802895609819781,0.4918150711274022,0.4573744130361198,0.41822615690054143,0.482932791,0.27467406069162126,0.2582538337996416,0.26960453779761817,0.2795783030806178,0.33798782282363893,0.0,0.6219967921004634,0.25845235687597934,0.4156726743047774,0.3424745550891868,0.480792864241824,0.2894277204023573,0.42869574951819445,0.22645572877872588,0.4004646356575129,0.30657874548021,0.489209729515823,0.25611939537747086,0.2615655959215405,0.3347943689650116,0.24742429415728817,0.45457497125730373,0.2792904413062015,0.4874840544381932,0.5768266007767564,0.5146101866668131,0.24845569168166348,0.24362697766031083,1.0,0.5069493517619994,0.2792690904249723,0.2632662970442844,0.400040549981182,0.32532964504103223,0.43844571490329753,0.2954577936100209,0.4200266274559561
0.42128870956978015,0.3213968743819182,0.5098540312502364,0.4310202715229394,0.41472191466177777,0.4313792250179578,0.30903975161006714,0.23573549361356605,0.284938051372826,0.561137137408755,0.49617477141608823,0.4311121371117833,0.5161201334849299,0.26892463976522296,0.282165022477734,0.26222187381324646,0.28457684606852063,0.3544018688544559,0.0,0.5340490651956405,0.2663524198251388,0.4378136207229846,0.37235015775385594,0.5500868695416428,0.3267390387558745,0.42922246943333864,0.23279453920587867,0.4473934424633661,0.31683982742932837,0.5533066027836087,0.2631035824092307,0.2586268867710544,0.35510091220293816,0.2690746313081388,0.49048253710584355,0.2708822217453223,0.5226732327799266,0.5342665944548596,0.5432343027899934,0.2756679038168631,0.26874488004226893,0.5069493517619994,1.0,0.27023168796379227,0.2865440857668655,0.4472416705056771,0.35232959696622546,0.4707688237349038,0.30579996841007406,0.43250484464514805
0.2627491839252317,0.26145457767152414,0.2595952297993569,0.2615330894682013,0.24522653399014804,0.26504255198264215,0.3120956414351099,0.38900868581337966,0.6768072783978119,0.26693666550302486,0.26379877257752427,0.2651620123718942,0.2639444024252646,0.774466461032286,0.5209104613219031,0.45914275715801534,0.30412183608632737,0.2564122842161447,0.0,0.2694323041830258,0.4073576712393052,0.2594893607645281,0.25709987391747036,0.25911428835879957,0.2670169445578775,0.28080236035176076,0.2138087521282973,0.2574503104502701,0.27018078604233775,0.2615118091659645,0.5165644383310315,0.4722405830164924,0.25592991830933187,0.47562885644496045,0.2563317332781546,0.8246991883350175,0.2721526179659093,0.2613923302750264,0.2640946977354891,0.47994532628027875,0.4660125727906499,0.2792690904249723,0.27023168796379227,0.999999912026988,0.48958269076756,0.2625231663456966,0.24554211809889392,0.24386193953752633,0.3082500489482092,0.2675568990419732
0.2669119059298235,0.2723898413426654,0.24974179847959443,0.2575316778770629,0.27388922340437627,0.25726078332736146,0.3028795518241494,0.3941088989365237,0.5042365490568765,0.2560680989322194,0.26141161186455864,0.2573677921804638,0.2790391660722765,0.49083818738964224,0.5304069945729701,0.4597516780454137,0.28945370895458467,0.25431222789742836,0.0,0.261363634237716,0.4176329385832305,0.25846507065687174,0.2762124491299982,0.2532730326892274,0.2938500958215946,0.27820991956220853,0.21730854633028285,0.28402661270787233,0.2783655363200245,0.24870838910670456,0.49635056604042294,0.4612915328933007,0.2559631257521997,0.5244797419143419,0.24779712998255188,0.49365521147155333,0.26927241915116285,0.25950334665479025,0.2624918146442635,0.5062936848040472,0.5250342437379556,0.2632662970442844,0.2865440857668655,0.48958269076756,0.99999987202182,0.2796051958039667,0.26019101056771055,0.29425544258212566,0.2975277748093106,0.2692295352018308
0.5058321332714905,0.30389602146567907,0.40068205725811434,0.5760750043800423,0.5613879057056965,0.4660557318089056,0.2904017337097822,0.22377064060232255,0.28689436793051737,0.40596789226867247,0.4008810180190403,0.46588711689628226,0.41684380974444346,0.26726523941056934,0.2748381253904313,0.25670922855461586,0.2732126690024931,0.34506080324904864,0.0,0.4141763484043185,0.2554379307806314,0.47403378729444323,0.36462786927788093,0.4039623095488819,0.30931531913489196,0.5618421139546848,0.22232792143824187,0.5067119441917232,0.3092841630721356,0.3984489492862443,0.25495639292813344,0.2575949811116791,0.35022147167059114,0.2652204916095843,0.39107915998003107,0.26486642107838,0.4176793491961668,0.4069850008547615,0.41957937963991776,0.26625119967803745,0.2661782906722868,0.400040549981182,0.4472416705056771,0.2625231663456966,0.2796051958039667,0.9999998539591309,0.3444802880666622,0.40652570290685663,0.2949476267717278,0.5554263583689878
